 505.31 	 32713.38 
 505.74 	 32861.62 
 506.18 	 33044.78 
 506.61 	 33329.07 
 507.04 	 33471.10 
 507.47 	 33629.51 
 507.90 	 33636.06 
 508.33 	 33953.01 
 508.76 	 34196.84 
 509.19 	 34509.60 
 509.62 	 34607.90 
 510.05 	 34946.20 
 510.48 	 35004.28 
 510.92 	 35372.29 
 511.35 	 35398.73 
 511.78 	 35724.15 
 512.21 	 35918.94 
 512.64 	 35999.05 
 513.07 	 36320.51 
 513.50 	 36529.66 
 513.93 	 36874.51 
 514.36 	 36968.97 
 514.79 	 37007.28 
 515.22 	 37253.03 
 515.65 	 37609.07 
 516.08 	 37703.98 
 516.51 	 37888.95 
 516.94 	 38079.11 
 517.37 	 38246.34 
 517.80 	 38443.40 
 518.23 	 38740.11 
 518.66 	 38834.35 
 519.09 	 39012.53 
 519.52 	 39211.85 
 519.95 	 39293.43 
 520.37 	 39632.52 
 520.80 	 39595.46 
 521.23 	 39786.19 
 521.66 	 40091.60 
 522.09 	 40222.56 
 522.52 	 40335.89 
 522.95 	 40410.12 
 523.38 	 40590.12 
 523.81 	 40797.23 
 524.24 	 40861.86 
 524.66 	 41115.08 
 525.09 	 41047.40 
 525.52 	 41439.59 
 525.95 	 41249.54 
 526.38 	 41724.33 
 526.81 	 41758.68 
 527.24 	 41669.75 
 527.66 	 41865.79 
 528.09 	 41895.85 
 528.52 	 41959.01 
 528.95 	 42187.70 
 529.38 	 42125.11 
 529.81 	 42393.57 
 530.23 	 42409.62 
 530.66 	 42624.75 
 531.09 	 42828.14 
 531.52 	 42931.53 
 531.95 	 42804.41 
 532.37 	 43154.23 
 532.80 	 43208.02 
 533.23 	 43134.57 
 533.66 	 43373.77 
 534.08 	 43268.01 
 534.51 	 43502.36 
 534.94 	 43601.45 
 535.37 	 43702.35 
 535.79 	 43612.98 
 536.22 	 44124.49 
 536.65 	 44087.54 
 537.08 	 44080.87 
 537.50 	 44166.97 
 537.93 	 44286.97 
 538.36 	 44530.24 
 538.78 	 44741.31 
 539.21 	 44724.47 
 539.64 	 44558.15 
 540.06 	 44798.37 
 540.49 	 45098.48 
 540.92 	 45027.63 
 541.34 	 45114.75 
 541.77 	 45310.22 
 542.20 	 45418.13 
 542.62 	 45339.15 
 543.05 	 45338.36 
 543.48 	 45707.61 
 543.90 	 45552.59 
 544.33 	 45696.76 
 544.75 	 45855.97 
 545.18 	 46086.13 
 545.61 	 46103.31 
 546.03 	 46041.39 
 546.46 	 46210.65 
 546.88 	 46312.45 
 547.31 	 46477.76 
 547.74 	 46611.54 
 548.16 	 46613.80 
 548.59 	 46899.56 
 549.01 	 46644.76 
 549.44 	 46960.69 
 549.86 	 46865.89 
 550.29 	 47029.38 
 550.71 	 47208.02 
 551.14 	 47167.80 
 551.56 	 47224.75 
 551.99 	 47329.60 
 552.41 	 47162.94 
 552.84 	 47387.00 
 553.26 	 47398.19 
 553.69 	 47700.21 
 554.11 	 47572.65 
 554.54 	 47548.35 
 554.96 	 47816.14 
 555.39 	 47858.74 
 555.81 	 47814.11 
 556.24 	 47830.72 
 556.66 	 47819.76 
 557.09 	 47809.14 
 557.51 	 47998.62 
 557.94 	 48212.63 
 558.36 	 48196.92 
 558.78 	 48144.95 
 559.21 	 48185.85 
 559.63 	 48306.98 
 560.06 	 48266.19 
 560.48 	 48485.50 
 560.90 	 48453.75 
 561.33 	 48585.16 
 561.75 	 48404.94 
 562.18 	 48417.03 
 562.60 	 48481.32 
 563.02 	 48778.49 
 563.45 	 48523.13 
 563.87 	 48854.65 
 564.29 	 48655.90 
 564.72 	 48774.54 
 565.14 	 48633.98 
 565.56 	 48803.80 
 565.99 	 48659.85 
 566.41 	 48672.39 
 566.83 	 48882.56 
 567.26 	 48650.59 
 567.68 	 48810.47 
 568.10 	 48824.82 
 568.52 	 48810.81 
 568.95 	 48844.59 
 569.37 	 48826.85 
 569.79 	 48986.28 
 570.22 	 48870.92 
 570.64 	 48935.78 
 571.06 	 48959.28 
 571.48 	 49049.67 
 571.91 	 48896.91 
 572.33 	 49056.56 
 572.75 	 49011.93 
 573.17 	 49090.23 
 573.59 	 49094.19 
 574.02 	 49263.45 
 574.44 	 49105.71 
 574.86 	 49409.89 
 575.28 	 49467.96 
 575.71 	 49628.98 
 576.13 	 49687.85 
 576.55 	 49686.15 
 576.97 	 49810.89 
 577.39 	 50010.32 
 577.81 	 50126.59 
 578.24 	 50265.57 
 578.66 	 50350.54 
 579.08 	 50477.43 
 579.50 	 50527.15 
 579.92 	 50720.47 
 580.34 	 50916.06 
 580.76 	 50953.46 
 581.18 	 51072.78 
 581.61 	 51174.81 
 582.03 	 51194.59 
 582.45 	 51401.25 
 582.87 	 51277.18 
 583.29 	 51393.00 
 583.71 	 51399.21 
 584.13 	 51329.72 
 584.55 	 51432.09 
 584.97 	 51440.79 
 585.39 	 51441.36 
 585.81 	 51410.51 
 586.23 	 51418.99 
 586.65 	 51521.36 
 587.07 	 51335.15 
 587.50 	 51505.54 
 587.92 	 51454.13 
 588.34 	 51486.89 
 588.76 	 51636.95 
 589.18 	 51727.23 
 589.60 	 51562.94 
 590.02 	 51868.58 
 590.44 	 51894.45 
 590.86 	 52119.08 
 591.28 	 52278.17 
 591.69 	 52480.77 
 592.11 	 52685.62 
 592.53 	 52836.12 
 592.95 	 53121.99 
 593.37 	 53211.82 
 593.79 	 53224.14 
 594.21 	 53552.04 
 594.63 	 53554.75 
 595.05 	 53755.31 
 595.47 	 53793.95 
 595.89 	 53917.00 
 596.31 	 53785.82 
 596.73 	 53856.89 
 597.15 	 53893.39 
 597.56 	 53830.11 
 597.98 	 53918.24 
 598.40 	 53799.83 
 598.82 	 53776.10 
 599.24 	 53721.53 
 599.66 	 53666.39 
 600.08 	 53479.50 
 600.50 	 53376.56 
 600.91 	 53356.90 
 601.33 	 53231.59 
 601.75 	 53051.26 
 602.17 	 53233.97 
 602.59 	 52679.18 
 603.00 	 52625.96 
 603.42 	 52610.37 
 603.84 	 52401.22 
 604.26 	 52484.38 
 604.68 	 52184.73 
 605.09 	 52170.61 
 605.51 	 52051.51 
 605.93 	 52019.99 
 606.35 	 51797.40 
 606.77 	 51738.98 
 607.18 	 51615.25 
 607.60 	 51707.57 
 608.02 	 51388.93 
 608.44 	 51540.23 
 608.85 	 51298.43 
 609.27 	 51268.37 
 609.69 	 51482.38 
 610.10 	 51345.66 
 610.52 	 51118.88 
 610.94 	 51294.58 
 611.36 	 51266.00 
 611.77 	 50999.90 
 612.19 	 51188.48 
 612.61 	 51200.12 
 613.02 	 51230.07 
 613.44 	 51170.07 
 613.86 	 50874.48 
 614.27 	 51238.54 
 614.69 	 51034.93 
 615.11 	 51226.00 
 615.52 	 51054.59 
 615.94 	 50988.72 
 616.35 	 51119.56 
 616.77 	 51109.50 
 617.19 	 51106.00 
 617.60 	 51086.34 
 618.02 	 51172.33 
 618.43 	 51006.68 
 618.85 	 51062.39 
 619.27 	 51063.52 
 619.68 	 51021.37 
 620.10 	 51146.23 
 620.51 	 51054.36 
 620.93 	 50968.26 
 621.34 	 51229.27 
 621.76 	 50920.58 
 622.18 	 50975.72 
 622.59 	 50968.72 
 623.01 	 51067.36 
 623.42 	 50983.86 
 623.84 	 50957.53 
 624.25 	 50956.06 
 624.67 	 50953.01 
 625.08 	 50708.38 
 625.50 	 51043.40 
 625.91 	 50939.68 
 626.33 	 50890.19 
 626.74 	 50943.29 
 627.16 	 50932.45 
 627.57 	 50787.25 
 627.99 	 50886.80 
 628.40 	 51087.81 
 628.81 	 50944.88 
 629.23 	 50731.55 
 629.64 	 50759.68 
 630.06 	 50974.03 
 630.47 	 50727.14 
 630.89 	 50816.06 
 631.30 	 50735.62 
 631.71 	 50581.95 
 632.13 	 50721.27 
 632.54 	 50657.43 
 632.96 	 50697.31 
 633.37 	 50686.46 
 633.78 	 50638.33 
 634.20 	 50602.85 
 634.61 	 50629.29 
 635.02 	 50699.91 
 635.44 	 50547.71 
 635.85 	 50651.78 
 636.26 	 50739.00 
 636.68 	 50611.66 
 637.09 	 50564.77 
 637.50 	 50573.70 
 637.92 	 50626.35 
 638.33 	 50650.65 
 638.74 	 50662.17 
 639.16 	 50480.25 
 639.57 	 50546.13 
 639.98 	 50456.41 
 640.40 	 50403.65 
 640.81 	 50648.27 
 641.22 	 50542.06 
 641.63 	 50383.53 
 642.05 	 50635.84 
 642.46 	 50362.52 
 642.87 	 50544.55 
 643.28 	 50545.11 
 643.70 	 50360.94 
 644.11 	 50533.02 
 644.52 	 50477.09 
 644.93 	 50416.87 
 645.35 	 50533.13 
 645.76 	 50261.05 
 646.17 	 50341.05 
 646.58 	 50318.56 
 646.99 	 50418.34 
 647.41 	 50248.17 
 647.82 	 50300.26 
 648.23 	 50341.61 
 648.64 	 50280.82 
 649.05 	 50333.70 
 649.46 	 50241.39 
 649.87 	 50263.54 
 650.29 	 50155.97 
 650.70 	 50298.79 
 651.11 	 50120.72 
 651.52 	 50332.80 
 651.93 	 50143.88 
 652.34 	 50199.02 
 652.75 	 50099.70 
 653.16 	 50028.74 
 653.58 	 50103.99 
 653.99 	 49980.72 
 654.40 	 50247.38 
 654.81 	 50075.75 
 655.22 	 50157.66 
 655.63 	 50180.26 
 656.04 	 50136.31 
 656.45 	 50075.52 
 656.86 	 50073.03 
 657.27 	 50019.81 
 657.68 	 49890.55 
 658.09 	 50009.53 
 658.50 	 49713.61 
 658.91 	 49997.22 
 659.32 	 49750.22 
 659.73 	 49834.17 
 660.14 	 49807.73 
 660.55 	 49882.64 
 660.96 	 49908.18 
 661.37 	 49667.73 
 661.78 	 49692.37 
 662.19 	 49728.30 
 662.60 	 49580.28 
 663.01 	 49657.11 
 663.42 	 49736.43 
 663.83 	 49733.83 
 664.24 	 49748.75 
 664.65 	 49518.25 
 665.06 	 49670.78 
 665.47 	 49498.92 
 665.88 	 49539.38 
 666.28 	 49443.78 
 666.69 	 49415.08 
 667.10 	 49253.39 
 667.51 	 49248.42 
 667.92 	 49116.00 
 668.33 	 49365.82 
 668.74 	 49229.55 
 669.15 	 49218.71 
 669.56 	 49375.42 
 669.96 	 48856.68 
 670.37 	 49196.11 
 670.78 	 49127.30 
 671.19 	 48975.21 
 671.60 	 49038.03 
 672.01 	 48870.81 
 672.41 	 48747.64 
 672.82 	 48988.66 
 673.23 	 48904.59 
 673.64 	 48834.76 
 674.05 	 48762.79 
 674.45 	 48408.33 
 674.86 	 48543.47 
 675.27 	 48424.38 
 675.68 	 48412.06 
 676.08 	 48558.38 
 676.49 	 48275.91 
 676.90 	 48436.35 
 677.31 	 48314.77 
