# Emission
# Column format:
# Wavelength (nm)	Emission angle (deg)	C+ (W*m^-2*sr^-1*nm^-1)	
4.800000E2	1.400000E1	5.239798E-5
4.800000E2	1.600000E1	5.114239E-5
4.800000E2	1.800000E1	4.975927E-5
4.800000E2	2.000000E1	4.826316E-5
4.800000E2	2.200000E1	4.666999E-5
4.800000E2	2.400000E1	4.499697E-5
4.800000E2	2.600000E1	4.326278E-5
4.800000E2	2.800000E1	4.148814E-5
4.800000E2	3.000000E1	3.969774E-5
4.800000E2	3.200000E1	3.792542E-5
4.800000E2	3.400000E1	3.622882E-5
4.800000E2	3.600000E1	3.473677E-5
4.800000E2	3.800000E1	3.384666E-5
4.800000E2	4.000000E1	3.566911E-5
4.800000E2	4.200000E1	5.490246E-5
4.800000E2	4.400000E1	4.153860E-5
4.800000E2	4.600000E1	3.606278E-5
4.800000E2	4.800000E1	3.300766E-5
4.800000E2	5.000000E1	3.099002E-5
4.800000E2	5.200000E1	2.952092E-5
4.800000E2	5.400000E1	2.838551E-5
4.800000E2	5.600000E1	2.747006E-5
4.800000E2	5.800000E1	2.670326E-5
4.800000E2	6.000000E1	2.603318E-5
4.800000E2	6.200000E1	2.541683E-5
4.800000E2	6.400000E1	2.481471E-5
4.800000E2	6.600000E1	2.418724E-5
4.800000E2	6.800000E1	2.349178E-5
4.800000E2	7.000000E1	2.267959E-5
4.800000E2	7.200000E1	2.169251E-5
4.800000E2	7.400000E1	2.045951E-5
4.800000E2	7.600000E1	1.889411E-5
4.800000E2	7.800000E1	1.689632E-5
4.800000E2	8.000000E1	1.436759E-5
4.820000E2	0.000000E0	7.310348E-5
4.820000E2	2.000000E0	7.298413E-5
4.820000E2	4.000000E0	7.262721E-5
4.820000E2	6.000000E0	7.203617E-5
4.820000E2	8.000000E0	7.121677E-5
4.820000E2	1.000000E1	7.017707E-5
4.820000E2	1.200000E1	6.892747E-5
4.820000E2	1.400000E1	6.748062E-5
4.820000E2	1.600000E1	6.585143E-5
4.820000E2	1.800000E1	6.405689E-5
4.820000E2	2.000000E1	6.211597E-5
4.820000E2	2.200000E1	6.004943E-5
4.820000E2	2.400000E1	5.787973E-5
4.820000E2	2.600000E1	5.563121E-5
4.820000E2	2.800000E1	5.333079E-5
4.820000E2	3.000000E1	5.101044E-5
4.820000E2	3.200000E1	4.871367E-5
4.820000E2	3.400000E1	4.651422E-5
4.820000E2	3.600000E1	4.457639E-5
4.820000E2	3.800000E1	4.340667E-5
4.820000E2	4.000000E1	4.569753E-5
4.820000E2	4.200000E1	7.103973E-5
4.820000E2	4.400000E1	5.374633E-5
4.820000E2	4.600000E1	4.659571E-5
4.820000E2	4.800000E1	4.258065E-5
4.820000E2	5.000000E1	3.991619E-5
4.820000E2	5.200000E1	3.796965E-5
4.820000E2	5.400000E1	3.646194E-5
4.820000E2	5.600000E1	3.524474E-5
4.820000E2	5.800000E1	3.422474E-5
4.820000E2	6.000000E1	3.333391E-5
4.820000E2	6.200000E1	3.251605E-5
4.820000E2	6.400000E1	3.171970E-5
4.820000E2	6.600000E1	3.089350E-5
4.820000E2	6.800000E1	2.998234E-5
4.820000E2	7.000000E1	2.892352E-5
4.820000E2	7.200000E1	2.764252E-5
4.820000E2	7.400000E1	2.604868E-5
4.820000E2	7.600000E1	2.403219E-5
4.820000E2	7.800000E1	2.146690E-5
4.820000E2	8.000000E1	1.823000E-5
4.840000E2	0.000000E0	9.070619E-5
4.840000E2	2.000000E0	9.055729E-5
4.840000E2	4.000000E0	9.011203E-5
4.840000E2	6.000000E0	8.937470E-5
4.840000E2	8.000000E0	8.835250E-5
4.840000E2	1.000000E1	8.705551E-5
4.840000E2	1.200000E1	8.549670E-5
4.840000E2	1.400000E1	8.369192E-5
4.840000E2	1.600000E1	8.165982E-5
4.840000E2	1.800000E1	7.942167E-5
4.840000E2	2.000000E1	7.700123E-5
4.840000E2	2.200000E1	7.442451E-5
4.840000E2	2.400000E1	7.171964E-5
4.840000E2	2.600000E1	6.891702E-5
4.840000E2	2.800000E1	6.605029E-5
4.840000E2	3.000000E1	6.315915E-5
4.840000E2	3.200000E1	6.029745E-5
4.840000E2	3.400000E1	5.755603E-5
4.840000E2	3.600000E1	5.513677E-5
4.840000E2	3.800000E1	5.366212E-5
4.840000E2	4.000000E1	5.644313E-5
4.840000E2	4.200000E1	8.844082E-5
4.840000E2	4.400000E1	6.685239E-5
4.840000E2	4.600000E1	5.788793E-5
4.840000E2	4.800000E1	5.283981E-5
4.840000E2	5.000000E1	4.948161E-5
4.840000E2	5.200000E1	4.702372E-5
4.840000E2	5.400000E1	4.511728E-5
4.840000E2	5.600000E1	4.357647E-5
4.840000E2	5.800000E1	4.228426E-5
4.840000E2	6.000000E1	4.115526E-5
4.840000E2	6.200000E1	4.011906E-5
4.840000E2	6.400000E1	3.911129E-5
4.840000E2	6.600000E1	3.806790E-5
4.840000E2	6.800000E1	3.692037E-5
4.840000E2	7.000000E1	3.559098E-5
4.840000E2	7.200000E1	3.398769E-5
4.840000E2	7.400000E1	3.199897E-5
4.840000E2	7.600000E1	2.949046E-5
4.840000E2	7.800000E1	2.630902E-5
4.840000E2	8.000000E1	2.230778E-5
4.860000E2	0.000000E0	1.142652E-4
4.860000E2	2.000000E0	1.140769E-4
4.860000E2	4.000000E0	1.135138E-4
4.860000E2	6.000000E0	1.125813E-4
4.860000E2	8.000000E0	1.112887E-4
4.860000E2	1.000000E1	1.096486E-4
4.860000E2	1.200000E1	1.076776E-4
4.860000E2	1.400000E1	1.053957E-4
4.860000E2	1.600000E1	1.028266E-4
4.860000E2	1.800000E1	9.999731E-5
4.860000E2	2.000000E1	9.693798E-5
4.860000E2	2.200000E1	9.368158E-5
4.860000E2	2.400000E1	9.026376E-5
4.860000E2	2.600000E1	8.672304E-5
4.860000E2	2.800000E1	8.310185E-5
4.860000E2	3.000000E1	7.945024E-5
4.860000E2	3.200000E1	7.583572E-5
4.860000E2	3.400000E1	7.237189E-5
4.860000E2	3.600000E1	6.931091E-5
4.860000E2	3.800000E1	6.743044E-5
4.860000E2	4.000000E1	7.086970E-5
4.860000E2	4.200000E1	1.117031E-4
4.860000E2	4.400000E1	8.428649E-5
4.860000E2	4.600000E1	7.291112E-5
4.860000E2	4.800000E1	6.650811E-5
4.860000E2	5.000000E1	6.224741E-5
4.860000E2	5.200000E1	5.912708E-5
4.860000E2	5.400000E1	5.670482E-5
4.860000E2	5.600000E1	5.474503E-5
4.860000E2	5.800000E1	5.309934E-5
4.860000E2	6.000000E1	5.165954E-5
4.860000E2	6.200000E1	5.033644E-5
4.860000E2	6.400000E1	4.904859E-5
4.860000E2	6.600000E1	4.771505E-5
4.860000E2	6.800000E1	4.624938E-5
4.860000E2	7.000000E1	4.455374E-5
4.860000E2	7.200000E1	4.251260E-5
4.860000E2	7.400000E1	3.998653E-5
4.860000E2	7.600000E1	3.680857E-5
4.860000E2	7.800000E1	3.279024E-5
4.860000E2	8.000000E1	2.775409E-5
4.880000E2	0.000000E0	1.442797E-4
4.880000E2	2.000000E0	1.440414E-4
4.880000E2	4.000000E0	1.433286E-4
4.880000E2	6.000000E0	1.421485E-4
4.880000E2	8.000000E0	1.405125E-4
4.880000E2	1.000000E1	1.384369E-4
4.880000E2	1.200000E1	1.359427E-4
4.880000E2	1.400000E1	1.330554E-4
4.880000E2	1.600000E1	1.298051E-4
4.880000E2	1.800000E1	1.262260E-4
4.880000E2	2.000000E1	1.223565E-4
4.880000E2	2.200000E1	1.182383E-4
4.880000E2	2.400000E1	1.139166E-4
4.880000E2	2.600000E1	1.094401E-4
4.880000E2	2.800000E1	1.048624E-4
4.880000E2	3.000000E1	1.002465E-4
4.880000E2	3.200000E1	9.567728E-5
4.880000E2	3.400000E1	9.129699E-5
4.880000E2	3.600000E1	8.742168E-5
4.880000E2	3.800000E1	8.502657E-5
4.880000E2	4.000000E1	8.930529E-5
4.880000E2	4.200000E1	1.413150E-4
4.880000E2	4.400000E1	1.063460E-4
4.880000E2	4.600000E1	9.192220E-5
4.880000E2	4.800000E1	8.383260E-5
4.880000E2	5.000000E1	7.845866E-5
4.880000E2	5.200000E1	7.452484E-5
4.880000E2	5.400000E1	7.146981E-5
4.880000E2	5.600000E1	6.899522E-5
4.880000E2	5.800000E1	6.691340E-5
4.880000E2	6.000000E1	6.508762E-5
4.880000E2	6.200000E1	6.340515E-5
4.880000E2	6.400000E1	6.176307E-5
4.880000E2	6.600000E1	6.005904E-5
4.880000E2	6.800000E1	5.818382E-5
4.880000E2	7.000000E1	5.601390E-5
4.880000E2	7.200000E1	5.340382E-5
4.880000E2	7.400000E1	5.017877E-5
4.880000E2	7.600000E1	4.613083E-5
4.880000E2	7.800000E1	4.102785E-5
4.880000E2	8.000000E1	3.465632E-5
4.900000E2	0.000000E0	1.815054E-4
4.900000E2	2.000000E0	1.812054E-4
4.900000E2	4.000000E0	1.803081E-4
4.900000E2	6.000000E0	1.788224E-4
4.900000E2	8.000000E0	1.767630E-4
4.900000E2	1.000000E1	1.741505E-4
4.900000E2	1.200000E1	1.710113E-4
4.900000E2	1.400000E1	1.673780E-4
4.900000E2	1.600000E1	1.632883E-4
4.900000E2	1.800000E1	1.587857E-4
4.900000E2	2.000000E1	1.539184E-4
4.900000E2	2.200000E1	1.487391E-4
4.900000E2	2.400000E1	1.433046E-4
4.900000E2	2.600000E1	1.376761E-4
4.900000E2	2.800000E1	1.319207E-4
4.900000E2	3.000000E1	1.261172E-4
4.900000E2	3.200000E1	1.203717E-4
4.900000E2	3.400000E1	1.148619E-4
4.900000E2	3.600000E1	1.099829E-4
4.900000E2	3.800000E1	1.069552E-4
4.900000E2	4.000000E1	1.122833E-4
4.900000E2	4.200000E1	1.779625E-4
4.900000E2	4.400000E1	1.334410E-4
4.900000E2	4.600000E1	1.152878E-4
4.900000E2	4.800000E1	1.051784E-4
4.900000E2	5.000000E1	9.848807E-5
4.900000E2	5.200000E1	9.359806E-5
4.900000E2	5.400000E1	8.980013E-5
4.900000E2	5.600000E1	8.671947E-5
4.900000E2	5.800000E1	8.412098E-5
4.900000E2	6.000000E1	8.183352E-5
4.900000E2	6.200000E1	7.971591E-5
4.900000E2	6.400000E1	7.763901E-5
4.900000E2	6.600000E1	7.547419E-5
4.900000E2	6.800000E1	7.308399E-5
4.900000E2	7.000000E1	7.031304E-5
4.900000E2	7.200000E1	6.697872E-5
4.900000E2	7.400000E1	6.286258E-5
4.900000E2	7.600000E1	5.770680E-5
4.900000E2	7.800000E1	5.122738E-5
4.900000E2	8.000000E1	4.317064E-5
4.920000E2	0.000000E0	2.266562E-4
4.920000E2	2.000000E0	2.262817E-4
4.920000E2	4.000000E0	2.251619E-4
4.920000E2	6.000000E0	2.233080E-4
4.920000E2	8.000000E0	2.207384E-4
4.920000E2	1.000000E1	2.174789E-4
4.920000E2	1.200000E1	2.135631E-4
4.920000E2	1.400000E1	2.090313E-4
4.920000E2	1.600000E1	2.039312E-4
4.920000E2	1.800000E1	1.983170E-4
4.920000E2	2.000000E1	1.922490E-4
4.920000E2	2.200000E1	1.857930E-4
4.920000E2	2.400000E1	1.790196E-4
4.920000E2	2.600000E1	1.720048E-4
4.920000E2	2.800000E1	1.648322E-4
4.920000E2	3.000000E1	1.575991E-4
4.920000E2	3.200000E1	1.504370E-4
4.920000E2	3.400000E1	1.435662E-4
4.920000E2	3.600000E1	1.374773E-4
4.920000E2	3.800000E1	1.336882E-4
4.920000E2	4.000000E1	1.402929E-4
4.920000E2	4.200000E1	2.223168E-4
4.920000E2	4.400000E1	1.659624E-4
4.920000E2	4.600000E1	1.433557E-4
4.920000E2	4.800000E1	1.308915E-4
4.920000E2	5.000000E1	1.226881E-4
4.920000E2	5.200000E1	1.167065E-4
4.920000E2	5.400000E1	1.120614E-4
4.920000E2	5.600000E1	1.082871E-4
4.920000E2	5.800000E1	1.050927E-4
4.920000E2	6.000000E1	1.022667E-4
4.920000E2	6.200000E1	9.963436E-5
4.920000E2	6.400000E1	9.703528E-5
4.920000E2	6.600000E1	9.430929E-5
4.920000E2	6.800000E1	9.128479E-5
4.920000E2	7.000000E1	8.776773E-5
4.920000E2	7.200000E1	8.353050E-5
4.920000E2	7.400000E1	7.830210E-5
4.920000E2	7.600000E1	7.176551E-5
4.920000E2	7.800000E1	6.357692E-5
4.920000E2	8.000000E1	5.343990E-5
4.940000E2	0.000000E0	2.865295E-4
4.940000E2	2.000000E0	2.860571E-4
4.940000E2	4.000000E0	2.846444E-4
4.940000E2	6.000000E0	2.823057E-4
4.940000E2	8.000000E0	2.790644E-4
4.940000E2	1.000000E1	2.749536E-4
4.940000E2	1.200000E1	2.700155E-4
4.940000E2	1.400000E1	2.643017E-4
4.940000E2	1.600000E1	2.578724E-4
4.940000E2	1.800000E1	2.507962E-4
4.940000E2	2.000000E1	2.431492E-4
4.940000E2	2.200000E1	2.350141E-4
4.940000E2	2.400000E1	2.264798E-4
4.940000E2	2.600000E1	2.176418E-4
4.940000E2	2.800000E1	2.086044E-4
4.940000E2	3.000000E1	1.994898E-4
4.940000E2	3.200000E1	1.904622E-4
4.940000E2	3.400000E1	1.817983E-4
4.940000E2	3.600000E1	1.741151E-4
4.940000E2	3.800000E1	1.693262E-4
4.940000E2	4.000000E1	1.776412E-4
4.940000E2	4.200000E1	2.809216E-4
4.940000E2	4.400000E1	2.086512E-4
4.940000E2	4.600000E1	1.802502E-4
4.940000E2	4.800000E1	1.647892E-4
4.940000E2	5.000000E1	1.546865E-4
4.940000E2	5.200000E1	1.473433E-4
4.940000E2	5.400000E1	1.416423E-4
4.940000E2	5.600000E1	1.370002E-4
4.940000E2	5.800000E1	1.330544E-4
4.940000E2	6.000000E1	1.295416E-4
4.940000E2	6.200000E1	1.262436E-4
4.940000E2	6.400000E1	1.229594E-4
4.940000E2	6.600000E1	1.194874E-4
4.940000E2	6.800000E1	1.156109E-4
4.940000E2	7.000000E1	1.110846E-4
4.940000E2	7.200000E1	1.056211E-4
4.940000E2	7.400000E1	9.888045E-5
4.940000E2	7.600000E1	9.046854E-5
4.940000E2	7.800000E1	7.996584E-5
4.940000E2	8.000000E1	6.702590E-5
4.960000E2	0.000000E0	3.652081E-4
4.960000E2	2.000000E0	3.646079E-4
4.960000E2	4.000000E0	3.628133E-4
4.960000E2	6.000000E0	3.598425E-4
4.960000E2	8.000000E0	3.557258E-4
4.960000E2	1.000000E1	3.505052E-4
4.960000E2	1.200000E1	3.442351E-4
4.960000E2	1.400000E1	3.369811E-4
4.960000E2	1.600000E1	3.288202E-4
4.960000E2	1.800000E1	3.198395E-4
4.960000E2	2.000000E1	3.101356E-4
4.960000E2	2.200000E1	2.998134E-4
4.960000E2	2.400000E1	2.889853E-4
4.960000E2	2.600000E1	2.777715E-4
4.960000E2	2.800000E1	2.663035E-4
4.960000E2	3.000000E1	2.547351E-4
4.960000E2	3.200000E1	2.432732E-4
4.960000E2	3.400000E1	2.322677E-4
4.960000E2	3.600000E1	2.225012E-4
4.960000E2	3.800000E1	2.164076E-4
4.960000E2	4.000000E1	2.269774E-4
4.960000E2	4.200000E1	3.576529E-4
4.960000E2	4.400000E1	2.641514E-4
4.960000E2	4.600000E1	2.282909E-4
4.960000E2	4.800000E1	2.090652E-4
4.960000E2	5.000000E1	1.966130E-4
4.960000E2	5.200000E1	1.875980E-4
4.960000E2	5.400000E1	1.806015E-4
4.960000E2	5.600000E1	1.748896E-4
4.960000E2	5.800000E1	1.700087E-4
4.960000E2	6.000000E1	1.656297E-4
4.960000E2	6.200000E1	1.614790E-4
4.960000E2	6.400000E1	1.573034E-4
4.960000E2	6.600000E1	1.528473E-4
4.960000E2	6.800000E1	1.478349E-4
4.960000E2	7.000000E1	1.419536E-4
4.960000E2	7.200000E1	1.348379E-4
4.960000E2	7.400000E1	1.260577E-4
4.960000E2	7.600000E1	1.151203E-4
4.960000E2	7.800000E1	1.015119E-4
4.960000E2	8.000000E1	8.482951E-5
4.980000E2	0.000000E0	4.675916E-4
4.980000E2	2.000000E0	4.668268E-4
4.980000E2	4.000000E0	4.645400E-4
4.980000E2	6.000000E0	4.607547E-4
4.980000E2	8.000000E0	4.555097E-4
4.980000E2	1.000000E1	4.488594E-4
4.980000E2	1.200000E1	4.408732E-4
4.980000E2	1.400000E1	4.316353E-4
4.980000E2	1.600000E1	4.212441E-4
4.980000E2	1.800000E1	4.098107E-4
4.980000E2	2.000000E1	3.974580E-4
4.980000E2	2.200000E1	3.843190E-4
4.980000E2	2.400000E1	3.705360E-4
4.980000E2	2.600000E1	3.562607E-4
4.980000E2	2.800000E1	3.416591E-4
4.980000E2	3.000000E1	3.269249E-4
4.980000E2	3.200000E1	3.123199E-4
4.980000E2	3.400000E1	2.982878E-4
4.980000E2	3.600000E1	2.858267E-4
4.980000E2	3.800000E1	2.780470E-4
4.980000E2	4.000000E1	2.915641E-4
4.980000E2	4.200000E1	4.569868E-4
4.980000E2	4.400000E1	3.354692E-4
4.980000E2	4.600000E1	2.901534E-4
4.980000E2	4.800000E1	2.662930E-4
4.980000E2	5.000000E1	2.510036E-4
4.980000E2	5.200000E1	2.399885E-4
4.980000E2	5.400000E1	2.314432E-4
4.980000E2	5.600000E1	2.244441E-4
4.980000E2	5.800000E1	2.184241E-4
4.980000E2	6.000000E1	2.129716E-4
4.980000E2	6.200000E1	2.077436E-4
4.980000E2	6.400000E1	2.024203E-4
4.980000E2	6.600000E1	1.966766E-4
4.980000E2	6.800000E1	1.901602E-4
4.980000E2	7.000000E1	1.824710E-4
4.980000E2	7.200000E1	1.731423E-4
4.980000E2	7.400000E1	1.616285E-4
4.980000E2	7.600000E1	1.473122E-4
4.980000E2	7.800000E1	1.295649E-4
4.980000E2	8.000000E1	1.079247E-4
5.000000E2	0.000000E0	6.061672E-4
5.000000E2	2.000000E0	6.051815E-4
5.000000E2	4.000000E0	6.022345E-4
5.000000E2	6.000000E0	5.973566E-4
5.000000E2	8.000000E0	5.905984E-4
5.000000E2	1.000000E1	5.820305E-4
5.000000E2	1.200000E1	5.717430E-4
5.000000E2	1.400000E1	5.598449E-4
5.000000E2	1.600000E1	5.464632E-4
5.000000E2	1.800000E1	5.317410E-4
5.000000E2	2.000000E1	5.158361E-4
5.000000E2	2.200000E1	4.989192E-4
5.000000E2	2.400000E1	4.811719E-4
5.000000E2	2.600000E1	4.627879E-4
5.000000E2	2.800000E1	4.439784E-4
5.000000E2	3.000000E1	4.249902E-4
5.000000E2	3.200000E1	4.061577E-4
5.000000E2	3.400000E1	3.880507E-4
5.000000E2	3.600000E1	3.719571E-4
5.000000E2	3.800000E1	3.619034E-4
5.000000E2	4.000000E1	3.794133E-4
5.000000E2	4.200000E1	5.907154E-4
5.000000E2	4.400000E1	4.309144E-4
5.000000E2	4.600000E1	3.731242E-4
5.000000E2	4.800000E1	3.433093E-4
5.000000E2	5.000000E1	3.244407E-4
5.000000E2	5.200000E1	3.109248E-4
5.000000E2	5.400000E1	3.004438E-4
5.000000E2	5.600000E1	2.918249E-4
5.000000E2	5.800000E1	2.843526E-4
5.000000E2	6.000000E1	2.775085E-4
5.000000E2	6.200000E1	2.708581E-4
5.000000E2	6.400000E1	2.639929E-4
5.000000E2	6.600000E1	2.564952E-4
5.000000E2	6.800000E1	2.479093E-4
5.000000E2	7.000000E1	2.377172E-4
5.000000E2	7.200000E1	2.253160E-4
5.000000E2	7.400000E1	2.100057E-4
5.000000E2	7.600000E1	1.910059E-4
5.000000E2	7.800000E1	1.675431E-4
5.000000E2	8.000000E1	1.390925E-4
5.020000E2	0.000000E0	7.822192E-4
5.020000E2	2.000000E0	7.809560E-4
5.020000E2	4.000000E0	7.771796E-4
5.020000E2	6.000000E0	7.709293E-4
5.020000E2	8.000000E0	7.622704E-4
5.020000E2	1.000000E1	7.512941E-4
5.020000E2	1.200000E1	7.381165E-4
5.020000E2	1.400000E1	7.228778E-4
5.020000E2	1.600000E1	7.057406E-4
5.020000E2	1.800000E1	6.868883E-4
5.020000E2	2.000000E1	6.665222E-4
5.020000E2	2.200000E1	6.448592E-4
5.020000E2	2.400000E1	6.221300E-4
5.020000E2	2.600000E1	5.985799E-4
5.020000E2	2.800000E1	5.744755E-4
5.020000E2	3.000000E1	5.501294E-4
5.020000E2	3.200000E1	5.259658E-4
5.020000E2	3.400000E1	5.027127E-4
5.020000E2	3.600000E1	4.820235E-4
5.020000E2	3.800000E1	4.690864E-4
5.020000E2	4.000000E1	4.916597E-4
5.020000E2	4.200000E1	7.594168E-4
5.020000E2	4.400000E1	5.504536E-4
5.020000E2	4.600000E1	4.773327E-4
5.020000E2	4.800000E1	4.404560E-4
5.020000E2	5.000000E1	4.174510E-4
5.020000E2	5.200000E1	4.010826E-4
5.020000E2	5.400000E1	3.883944E-4
5.020000E2	5.600000E1	3.779091E-4
5.020000E2	5.800000E1	3.687319E-4
5.020000E2	6.000000E1	3.602145E-4
5.020000E2	6.200000E1	3.518105E-4
5.020000E2	6.400000E1	3.430020E-4
5.020000E2	6.600000E1	3.332544E-4
5.020000E2	6.800000E1	3.219819E-4
5.020000E2	7.000000E1	3.085170E-4
5.020000E2	7.200000E1	2.920856E-4
5.020000E2	7.400000E1	2.717958E-4
5.020000E2	7.600000E1	2.466687E-4
5.020000E2	7.800000E1	2.157643E-4
5.020000E2	8.000000E1	1.785061E-4
5.040000E2	0.000000E0	1.006073E-3
5.040000E2	2.000000E0	1.004461E-3
5.040000E2	4.000000E0	9.996423E-4
5.040000E2	6.000000E0	9.916678E-4
5.040000E2	8.000000E0	9.806212E-4
5.040000E2	1.000000E1	9.666196E-4
5.040000E2	1.200000E1	9.498116E-4
5.040000E2	1.400000E1	9.303766E-4
5.040000E2	1.600000E1	9.085219E-4
5.040000E2	1.800000E1	8.844809E-4
5.040000E2	2.000000E1	8.585088E-4
5.040000E2	2.200000E1	8.308802E-4
5.040000E2	2.400000E1	8.018859E-4
5.040000E2	2.600000E1	7.718346E-4
5.040000E2	2.800000E1	7.410615E-4
5.040000E2	3.000000E1	7.099596E-4
5.040000E2	3.200000E1	6.790647E-4
5.040000E2	3.400000E1	6.493022E-4
5.040000E2	3.600000E1	6.227864E-4
5.040000E2	3.800000E1	6.061760E-4
5.040000E2	4.000000E1	6.351286E-4
5.040000E2	4.200000E1	9.723304E-4
5.040000E2	4.400000E1	7.002620E-4
5.040000E2	4.600000E1	6.083267E-4
5.040000E2	4.800000E1	5.631161E-4
5.040000E2	5.000000E1	5.353760E-4
5.040000E2	5.200000E1	5.157942E-4
5.040000E2	5.400000E1	5.006207E-4
5.040000E2	5.600000E1	4.880061E-4
5.040000E2	5.800000E1	4.768387E-4
5.040000E2	6.000000E1	4.663135E-4
5.040000E2	6.200000E1	4.557469E-4
5.040000E2	6.400000E1	4.444851E-4
5.040000E2	6.600000E1	4.318472E-4
5.040000E2	6.800000E1	4.170828E-4
5.040000E2	7.000000E1	3.993361E-4
5.040000E2	7.200000E1	3.776170E-4
5.040000E2	7.400000E1	3.507961E-4
5.040000E2	7.600000E1	3.176543E-4
5.040000E2	7.800000E1	2.770621E-4
5.040000E2	8.000000E1	2.284130E-4
5.060000E2	0.000000E0	1.299357E-3
5.060000E2	2.000000E0	1.297294E-3
5.060000E2	4.000000E0	1.291126E-3
5.060000E2	6.000000E0	1.280920E-3
5.060000E2	8.000000E0	1.266782E-3
5.060000E2	1.000000E1	1.248865E-3
5.060000E2	1.200000E1	1.227357E-3
5.060000E2	1.400000E1	1.202490E-3
5.060000E2	1.600000E1	1.174527E-3
5.060000E2	1.800000E1	1.143767E-3
5.060000E2	2.000000E1	1.110534E-3
5.060000E2	2.200000E1	1.075174E-3
5.060000E2	2.400000E1	1.038057E-3
5.060000E2	2.600000E1	9.995700E-4
5.060000E2	2.800000E1	9.601358E-4
5.060000E2	3.000000E1	9.202492E-4
5.060000E2	3.200000E1	8.805883E-4
5.060000E2	3.400000E1	8.423324E-4
5.060000E2	3.600000E1	8.081942E-4
5.060000E2	3.800000E1	7.867499E-4
5.060000E2	4.000000E1	8.239697E-4
5.060000E2	4.200000E1	1.248994E-3
5.060000E2	4.400000E1	8.938020E-4
5.060000E2	4.600000E1	7.781128E-4
5.060000E2	4.800000E1	7.227933E-4
5.060000E2	5.000000E1	6.895002E-4
5.060000E2	5.200000E1	6.662192E-4
5.060000E2	5.400000E1	6.481856E-4
5.060000E2	5.600000E1	6.330813E-4
5.060000E2	5.800000E1	6.195246E-4
5.060000E2	6.000000E1	6.065146E-4
5.060000E2	6.200000E1	5.931947E-4
5.060000E2	6.400000E1	5.787372E-4
5.060000E2	6.600000E1	5.622719E-4
5.060000E2	6.800000E1	5.428346E-4
5.060000E2	7.000000E1	5.193240E-4
5.060000E2	7.200000E1	4.904719E-4
5.060000E2	7.400000E1	4.548452E-4
5.060000E2	7.600000E1	4.109268E-4
5.060000E2	7.800000E1	3.573677E-4
5.060000E2	8.000000E1	2.935653E-4
5.080000E2	0.000000E0	1.668075E-3
5.080000E2	2.000000E0	1.665452E-3
5.080000E2	4.000000E0	1.657611E-3
5.080000E2	6.000000E0	1.644637E-3
5.080000E2	8.000000E0	1.626666E-3
5.080000E2	1.000000E1	1.603890E-3
5.080000E2	1.200000E1	1.576554E-3
5.080000E2	1.400000E1	1.544947E-3
5.080000E2	1.600000E1	1.509406E-3
5.080000E2	1.800000E1	1.470307E-3
5.080000E2	2.000000E1	1.428058E-3
5.080000E2	2.200000E1	1.383095E-3
5.080000E2	2.400000E1	1.335881E-3
5.080000E2	2.600000E1	1.286899E-3
5.080000E2	2.800000E1	1.236677E-3
5.080000E2	3.000000E1	1.185832E-3
5.080000E2	3.200000E1	1.135218E-3
5.080000E2	3.400000E1	1.086324E-3
5.080000E2	3.600000E1	1.042608E-3
5.080000E2	3.800000E1	1.015042E-3
5.080000E2	4.000000E1	1.062518E-3
5.080000E2	4.200000E1	1.593304E-3
5.080000E2	4.400000E1	1.133253E-3
5.080000E2	4.600000E1	9.889965E-4
5.080000E2	4.800000E1	9.221082E-4
5.080000E2	5.000000E1	8.827418E-4
5.080000E2	5.200000E1	8.555212E-4
5.080000E2	5.400000E1	8.344410E-4
5.080000E2	5.600000E1	8.166209E-4
5.080000E2	5.800000E1	8.003592E-4
5.080000E2	6.000000E1	7.844217E-4
5.080000E2	6.200000E1	7.677438E-4
5.080000E2	6.400000E1	7.492843E-4
5.080000E2	6.600000E1	7.279390E-4
5.080000E2	6.800000E1	7.024774E-4
5.080000E2	7.000000E1	6.714930E-4
5.080000E2	7.200000E1	6.333738E-4
5.080000E2	7.400000E1	5.863183E-4
5.080000E2	7.600000E1	5.284600E-4
5.080000E2	7.800000E1	4.582164E-4
5.080000E2	8.000000E1	3.750521E-4
5.100000E2	0.000000E0	2.130037E-3
5.100000E2	2.000000E0	2.126722E-3
5.100000E2	4.000000E0	2.116815E-3
5.100000E2	6.000000E0	2.100419E-3
5.100000E2	8.000000E0	2.077711E-3
5.100000E2	1.000000E1	2.048933E-3
5.100000E2	1.200000E1	2.014392E-3
5.100000E2	1.400000E1	1.974456E-3
5.100000E2	1.600000E1	1.929546E-3
5.100000E2	1.800000E1	1.880133E-3
5.100000E2	2.000000E1	1.826729E-3
5.100000E2	2.200000E1	1.769878E-3
5.100000E2	2.400000E1	1.710152E-3
5.100000E2	2.600000E1	1.648154E-3
5.100000E2	2.800000E1	1.584536E-3
5.100000E2	3.000000E1	1.520063E-3
5.100000E2	3.200000E1	1.455797E-3
5.100000E2	3.400000E1	1.393612E-3
5.100000E2	3.600000E1	1.337882E-3
5.100000E2	3.800000E1	1.302558E-3
5.100000E2	4.000000E1	1.362605E-3
5.100000E2	4.200000E1	2.020233E-3
5.100000E2	4.400000E1	1.428483E-3
5.100000E2	4.600000E1	1.250059E-3
5.100000E2	4.800000E1	1.170088E-3
